Year_Month,Card_type,Line,Trip
Apr-21,Employee,T9 Northern Line,11677
Apr-21,Free Travel,T9 Northern Line,977
Apr-21,School Student,T9 Northern Line,40886
Apr-21,Senior/Pensioner,T9 Northern Line,149381
Apr-21,Sgl Trip Rail Adult,T9 Northern Line,2172
Apr-21,Sgl Trip Rail Child/Youth,T9 Northern Line,1897
May-21,Adult,Blue Mountains Line,243592
May-21,CTP,Blue Mountains Line,81114
May-21,Child/Youth,Blue Mountains Line,13738
May-21,Concession,Blue Mountains Line,28821
May-21,Day Pass without SAF,Blue Mountains Line,60
May-21,Employee,Blue Mountains Line,8464
May-21,Free Travel,Blue Mountains Line,489
May-21,School Student,Blue Mountains Line,28826
May-21,Senior/Pensioner,Blue Mountains Line,74943
May-21,Sgl Trip Rail Adult,Blue Mountains Line,1299
May-21,Sgl Trip Rail Child/Youth,Blue Mountains Line,854
May-21,Adult,Central Coast & Newcastle Line,478407
May-21,CTP,Central Coast & Newcastle Line,180748
May-21,Child/Youth,Central Coast & Newcastle Line,34661
May-21,Concession,Central Coast & Newcastle Line,68375
May-21,Day Pass without SAF,Central Coast & Newcastle Line,60
May-21,Employee,Central Coast & Newcastle Line,16998
May-21,Free Travel,Central Coast & Newcastle Line,1867
May-21,School Student,Central Coast & Newcastle Line,77112
May-21,Senior/Pensioner,Central Coast & Newcastle Line,149763
May-21,Sgl Trip Rail Adult,Central Coast & Newcastle Line,3833
May-21,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,1644
May-21,Adult,Hunter Line,22552
May-21,CTP,Hunter Line,13551
May-21,Child/Youth,Hunter Line,2924
May-21,Concession,Hunter Line,7781
May-21,Day Pass without SAF,Hunter Line,42
May-21,Employee,Hunter Line,491
May-21,Free Travel,Hunter Line,275
May-21,School Student,Hunter Line,4576
May-21,Senior/Pensioner,Hunter Line,12396
May-21,Sgl Trip Rail Adult,Hunter Line,166
May-21,Sgl Trip Rail Child/Youth,Hunter Line,117
May-21,Adult,South Coast Line,248470
May-21,CTP,South Coast Line,118966
May-21,Child/Youth,South Coast Line,16400
May-21,Concession,South Coast Line,30474
May-21,Day Pass without SAF,South Coast Line,33
May-21,Employee,South Coast Line,4964
May-21,Free Travel,South Coast Line,531
May-21,School Student,South Coast Line,27699
May-21,Senior/Pensioner,South Coast Line,72838
May-21,Sgl Trip Rail Adult,South Coast Line,1237
May-21,Sgl Trip Rail Child/Youth,South Coast Line,505
May-21,Adult,Southern Highlands Line,24143
May-21,CTP,Southern Highlands Line,8510
May-21,Child/Youth,Southern Highlands Line,2613
May-21,Concession,Southern Highlands Line,2743
May-21,Day Pass without SAF,Southern Highlands Line,3
May-21,Employee,Southern Highlands Line,623
May-21,Free Travel,Southern Highlands Line,105
May-21,School Student,Southern Highlands Line,2169
May-21,Senior/Pensioner,Southern Highlands Line,11532
May-21,Sgl Trip Rail Adult,Southern Highlands Line,113
May-21,Sgl Trip Rail Child/Youth,Southern Highlands Line,49
May-21,Adult,T1 North Shore Line,1682139
May-21,CTP,T1 North Shore Line,726557
May-21,Child/Youth,T1 North Shore Line,91420
May-21,Concession,T1 North Shore Line,201255
May-21,Day Pass Child/Youth w/o SAF,T1 North Shore Line,3
May-21,Day Pass without SAF,T1 North Shore Line,7
May-21,Employee,T1 North Shore Line,29152
May-21,Free Travel,T1 North Shore Line,4193
May-21,School Student,T1 North Shore Line,209948
May-21,Senior/Pensioner,T1 North Shore Line,262423
May-21,Sgl Trip Rail Adult,T1 North Shore Line,7349
May-21,Sgl Trip Rail Child/Youth,T1 North Shore Line,4010
May-21,Adult,T1 Western Line,1588603
May-21,CTP,T1 Western Line,512934
May-21,Child/Youth,T1 Western Line,71266
May-21,Concession,T1 Western Line,181485
May-21,Day Pass Child/Youth w/o SAF,T1 Western Line,2
May-21,Day Pass without SAF,T1 Western Line,298
May-21,Employee,T1 Western Line,44593
May-21,Free Travel,T1 Western Line,3268
May-21,School Student,T1 Western Line,168799
May-21,Senior/Pensioner,T1 Western Line,294493
May-21,Sgl Trip Rail Adult,T1 Western Line,7664
May-21,Sgl Trip Rail Child/Youth,T1 Western Line,5336
May-21,Adult,T2 Inner West Line,690610
May-21,CTP,T2 Inner West Line,299784
May-21,Child/Youth,T2 Inner West Line,29734
May-21,Concession,T2 Inner West Line,73363
May-21,Day Pass without SAF,T2 Inner West Line,15
May-21,Employee,T2 Inner West Line,12515
May-21,Free Travel,T2 Inner West Line,922
May-21,School Student,T2 Inner West Line,52137
May-21,Senior/Pensioner,T2 Inner West Line,113624
May-21,Sgl Trip Rail Adult,T2 Inner West Line,2366
May-21,Sgl Trip Rail Child/Youth,T2 Inner West Line,1282
May-21,Adult,T2 Leppington Line,910282
May-21,CTP,T2 Leppington Line,326714
May-21,Child/Youth,T2 Leppington Line,42758
May-21,Concession,T2 Leppington Line,111662
May-21,Day Pass without SAF,T2 Leppington Line,32
May-21,Employee,T2 Leppington Line,17010
May-21,Free Travel,T2 Leppington Line,1371
May-21,School Student,T2 Leppington Line,76360
May-21,Senior/Pensioner,T2 Leppington Line,204143
May-21,Sgl Trip Rail Adult,T2 Leppington Line,3980
May-21,Sgl Trip Rail Child/Youth,T2 Leppington Line,2361
May-21,Adult,T3 Bankstown Line,846030
May-21,CTP,T3 Bankstown Line,329708
May-21,Child/Youth,T3 Bankstown Line,42377
May-21,Concession,T3 Bankstown Line,100372
May-21,Day Pass without SAF,T3 Bankstown Line,20
May-21,Employee,T3 Bankstown Line,13627
May-21,Free Travel,T3 Bankstown Line,1135
May-21,School Student,T3 Bankstown Line,59111
May-21,Senior/Pensioner,T3 Bankstown Line,205425
May-21,Sgl Trip Rail Adult,T3 Bankstown Line,3625
May-21,Sgl Trip Rail Child/Youth,T3 Bankstown Line,2256
May-21,Adult,T4 Eastern Suburbs & Illawarra Line,1937118
May-21,CTP,T4 Eastern Suburbs & Illawarra Line,949963
May-21,Child/Youth,T4 Eastern Suburbs & Illawarra Line,91293
May-21,Concession,T4 Eastern Suburbs & Illawarra Line,181152
May-21,Day Pass Child/Youth w/o SAF,T4 Eastern Suburbs & Illawarra Line,29
May-21,Day Pass without SAF,T4 Eastern Suburbs & Illawarra Line,63
May-21,Employee,T4 Eastern Suburbs & Illawarra Line,42615
May-21,Free Travel,T4 Eastern Suburbs & Illawarra Line,5062
May-21,School Student,T4 Eastern Suburbs & Illawarra Line,160452
May-21,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,380486
May-21,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,8909
May-21,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,6066
May-21,Adult,T5 Cumberland Line,305354
May-21,CTP,T5 Cumberland Line,92185
May-21,Child/Youth,T5 Cumberland Line,12075
May-21,Concession,T5 Cumberland Line,36245
May-21,Day Pass without SAF,T5 Cumberland Line,1
May-21,Employee,T5 Cumberland Line,3781
May-21,Free Travel,T5 Cumberland Line,89
May-21,School Student,T5 Cumberland Line,28395
May-21,Senior/Pensioner,T5 Cumberland Line,63406
May-21,Sgl Trip Rail Adult,T5 Cumberland Line,693
May-21,Sgl Trip Rail Child/Youth,T5 Cumberland Line,436
May-21,Adult,T6 replacement buses,8229
May-21,CTP,T6 replacement buses,25
May-21,Child/Youth,T6 replacement buses,506
May-21,Concession,T6 replacement buses,732
May-21,Day Pass without SAF,T6 replacement buses,1
May-21,Employee,T6 replacement buses,57
May-21,Free Travel,T6 replacement buses,29
May-21,School Student,T6 replacement buses,911
May-21,Senior/Pensioner,T6 replacement buses,2680
May-21,Adult,T7 Olympic Park Line,48087
May-21,CTP,T7 Olympic Park Line,17598
May-21,Child/Youth,T7 Olympic Park Line,3135
May-21,Concession,T7 Olympic Park Line,4302
May-21,Day Pass without SAF,T7 Olympic Park Line,1
May-21,Employee,T7 Olympic Park Line,845
May-21,Free Travel,T7 Olympic Park Line,33
May-21,School Student,T7 Olympic Park Line,3102
May-21,Senior/Pensioner,T7 Olympic Park Line,7052
May-21,Sgl Trip Rail Adult,T7 Olympic Park Line,161
May-21,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,103
May-21,Adult,T8 Airport & South Line,1203356
May-21,CTP,T8 Airport & South Line,535045
May-21,Child/Youth,T8 Airport & South Line,48208
May-21,Concession,T8 Airport & South Line,125765
May-21,Day Pass Child/Youth w/o SAF,T8 Airport & South Line,2
May-21,Day Pass without SAF,T8 Airport & South Line,47
May-21,Employee,T8 Airport & South Line,35779
May-21,Free Travel,T8 Airport & South Line,2715
May-21,School Student,T8 Airport & South Line,85855
May-21,Senior/Pensioner,T8 Airport & South Line,185739
May-21,Sgl Trip Rail Adult,T8 Airport & South Line,23649
May-21,Sgl Trip Rail Child/Youth,T8 Airport & South Line,5452
May-21,Adult,T9 Northern Line,846242
May-21,CTP,T9 Northern Line,308977
May-21,Child/Youth,T9 Northern Line,48177
May-21,Concession,T9 Northern Line,114341
May-21,Day Pass without SAF,T9 Northern Line,7
May-21,Employee,T9 Northern Line,12218
May-21,Free Travel,T9 Northern Line,905
May-21,School Student,T9 Northern Line,85542
May-21,Senior/Pensioner,T9 Northern Line,155281
May-21,Sgl Trip Rail Adult,T9 Northern Line,1663
May-21,Sgl Trip Rail Child/Youth,T9 Northern Line,1020
Jun-21,Adult,Blue Mountains Line,218192
Jun-21,CTP,Blue Mountains Line,74547
Jun-21,Child/Youth,Blue Mountains Line,14115
Jun-21,Concession,Blue Mountains Line,20729
Jun-21,Day Pass Child/Youth w/o SAF,Blue Mountains Line,1
Jun-21,Day Pass without SAF,Blue Mountains Line,79
Jun-21,Employee,Blue Mountains Line,6457
Jun-21,Free Travel,Blue Mountains Line,375
Jun-21,School Student,Blue Mountains Line,23748
Jun-21,Senior/Pensioner,Blue Mountains Line,65347
Jun-21,Sgl Trip Rail Adult,Blue Mountains Line,919
Jun-21,Sgl Trip Rail Child/Youth,Blue Mountains Line,772
Jun-21,Adult,Central Coast & Newcastle Line,364493
Jun-21,CTP,Central Coast & Newcastle Line,133149
Jun-21,Child/Youth,Central Coast & Newcastle Line,23643
Jun-21,Concession,Central Coast & Newcastle Line,40290
Jun-21,Day Pass without SAF,Central Coast & Newcastle Line,70
Jun-21,Employee,Central Coast & Newcastle Line,10999
Jun-21,Free Travel,Central Coast & Newcastle Line,1265
Jun-21,School Student,Central Coast & Newcastle Line,59003
Jun-21,Senior/Pensioner,Central Coast & Newcastle Line,110075
Jun-21,Sgl Trip Rail Adult,Central Coast & Newcastle Line,2543
Jun-21,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,1096
Jun-21,Adult,Hunter Line,18955
Jun-21,CTP,Hunter Line,10432
Jun-21,Child/Youth,Hunter Line,2570
Jun-21,Concession,Hunter Line,3289
Jun-21,Day Pass without SAF,Hunter Line,32
Jun-21,Employee,Hunter Line,362
Jun-21,Free Travel,Hunter Line,263
Jun-21,School Student,Hunter Line,3684
Jun-21,Senior/Pensioner,Hunter Line,10617
Jun-21,Sgl Trip Rail Adult,Hunter Line,139
Jun-21,Sgl Trip Rail Child/Youth,Hunter Line,73
Jun-21,Adult,South Coast Line,194903
Jun-21,CTP,South Coast Line,93936
Jun-21,Child/Youth,South Coast Line,13390
Jun-21,Concession,South Coast Line,20109
Jun-21,Day Pass without SAF,South Coast Line,35
Jun-21,Employee,South Coast Line,3356
Jun-21,Free Travel,South Coast Line,337
Jun-21,School Student,South Coast Line,21316
Jun-21,Senior/Pensioner,South Coast Line,56068
Jun-21,Sgl Trip Rail Adult,South Coast Line,906
Jun-21,Sgl Trip Rail Child/Youth,South Coast Line,455
Jun-21,Adult,Southern Highlands Line,21111
Jun-21,CTP,Southern Highlands Line,7879
Jun-21,Child/Youth,Southern Highlands Line,2419
Jun-21,Concession,Southern Highlands Line,2008
Jun-21,Day Pass without SAF,Southern Highlands Line,5
Jun-21,Employee,Southern Highlands Line,413
Jun-21,Free Travel,Southern Highlands Line,77
Jun-21,School Student,Southern Highlands Line,1734
Jun-21,Senior/Pensioner,Southern Highlands Line,9679
Jun-21,Sgl Trip Rail Adult,Southern Highlands Line,81
Jun-21,Sgl Trip Rail Child/Youth,Southern Highlands Line,38
Jun-21,Adult,T1 North Shore Line,1330645
Jun-21,CTP,T1 North Shore Line,568295
Jun-21,Child/Youth,T1 North Shore Line,65984
Jun-21,Concession,T1 North Shore Line,132080
Jun-21,Day Pass without SAF,T1 North Shore Line,17
Jun-21,Employee,T1 North Shore Line,20277
Jun-21,Free Travel,T1 North Shore Line,3121
Jun-21,School Student,T1 North Shore Line,155671
Jun-21,Senior/Pensioner,T1 North Shore Line,208102
Jun-21,Sgl Trip Rail Adult,T1 North Shore Line,4769
Jun-21,Sgl Trip Rail Child/Youth,T1 North Shore Line,2939
Jun-21,Adult,T1 Western Line,1340677
Jun-21,CTP,T1 Western Line,438942
Jun-21,Child/Youth,T1 Western Line,58277
Jun-21,Concession,T1 Western Line,129627
Jun-21,Day Pass Child/Youth w/o SAF,T1 Western Line,6
Jun-21,Day Pass without SAF,T1 Western Line,247
Jun-21,Employee,T1 Western Line,31835
Jun-21,Free Travel,T1 Western Line,2585
Jun-21,School Student,T1 Western Line,134486
Jun-21,Senior/Pensioner,T1 Western Line,250285
Jun-21,Sgl Trip Rail Adult,T1 Western Line,6162
Jun-21,Sgl Trip Rail Child/Youth,T1 Western Line,4716
Jun-21,Adult,T2 Inner West Line,629606
Jun-21,CTP,T2 Inner West Line,273924
Jun-21,Child/Youth,T2 Inner West Line,25379
Jun-21,Concession,T2 Inner West Line,58361
Jun-21,Day Pass without SAF,T2 Inner West Line,6
Jun-21,Employee,T2 Inner West Line,9164
Jun-21,Free Travel,T2 Inner West Line,707
Jun-21,School Student,T2 Inner West Line,43526
Jun-21,Senior/Pensioner,T2 Inner West Line,103588
Jun-21,Sgl Trip Rail Adult,T2 Inner West Line,1751
Jun-21,Sgl Trip Rail Child/Youth,T2 Inner West Line,1049
Jun-21,Adult,T2 Leppington Line,864793
Jun-21,CTP,T2 Leppington Line,312628
Jun-21,Child/Youth,T2 Leppington Line,39686
Jun-21,Concession,T2 Leppington Line,93046
Jun-21,Day Pass Child/Youth w/o SAF,T2 Leppington Line,1
Jun-21,Day Pass without SAF,T2 Leppington Line,52
Jun-21,Employee,T2 Leppington Line,14298
Jun-21,Free Travel,T2 Leppington Line,1693
Jun-21,School Student,T2 Leppington Line,68300
Jun-21,Senior/Pensioner,T2 Leppington Line,194516
Jun-21,Sgl Trip Rail Adult,T2 Leppington Line,3651
Jun-21,Sgl Trip Rail Child/Youth,T2 Leppington Line,2451
Jun-21,Adult,T3 Bankstown Line,706701
Jun-21,CTP,T3 Bankstown Line,270060
Jun-21,Child/Youth,T3 Bankstown Line,32557
Jun-21,Concession,T3 Bankstown Line,73846
Jun-21,Day Pass without SAF,T3 Bankstown Line,17
Jun-21,Employee,T3 Bankstown Line,9620
Jun-21,Free Travel,T3 Bankstown Line,854
Jun-21,School Student,T3 Bankstown Line,47414
Jun-21,Senior/Pensioner,T3 Bankstown Line,172298
Jun-21,Sgl Trip Rail Adult,T3 Bankstown Line,2599
Jun-21,Sgl Trip Rail Child/Youth,T3 Bankstown Line,1774
Jun-21,Adult,T4 Eastern Suburbs & Illawarra Line,1596551
Jun-21,CTP,T4 Eastern Suburbs & Illawarra Line,783027
Jun-21,Child/Youth,T4 Eastern Suburbs & Illawarra Line,74226
Jun-21,Concession,T4 Eastern Suburbs & Illawarra Line,133337
Jun-21,Day Pass without SAF,T4 Eastern Suburbs & Illawarra Line,47
Jun-21,Employee,T4 Eastern Suburbs & Illawarra Line,30970
Jun-21,Free Travel,T4 Eastern Suburbs & Illawarra Line,4028
Jun-21,School Student,T4 Eastern Suburbs & Illawarra Line,122789
Jun-21,Senior/Pensioner,T4 Eastern Suburbs & Illawarra Line,313079
Jun-21,Sgl Trip Rail Adult,T4 Eastern Suburbs & Illawarra Line,6800
Jun-21,Sgl Trip Rail Child/Youth,T4 Eastern Suburbs & Illawarra Line,4951
Jun-21,Adult,T5 Cumberland Line,244406
Jun-21,CTP,T5 Cumberland Line,74538
Jun-21,Child/Youth,T5 Cumberland Line,8938
Jun-21,Concession,T5 Cumberland Line,23978
Jun-21,Day Pass without SAF,T5 Cumberland Line,1
Jun-21,Employee,T5 Cumberland Line,2403
Jun-21,Free Travel,T5 Cumberland Line,65
Jun-21,School Student,T5 Cumberland Line,21170
Jun-21,Senior/Pensioner,T5 Cumberland Line,50839
Jun-21,Sgl Trip Rail Adult,T5 Cumberland Line,431
Jun-21,Sgl Trip Rail Child/Youth,T5 Cumberland Line,333
Jun-21,Adult,T6 replacement buses,7560
Jun-21,CTP,T6 replacement buses,40
Jun-21,Child/Youth,T6 replacement buses,415
Jun-21,Concession,T6 replacement buses,642
Jun-21,Day Pass without SAF,T6 replacement buses,3
Jun-21,Employee,T6 replacement buses,27
Jun-21,Free Travel,T6 replacement buses,29
Jun-21,School Student,T6 replacement buses,705
Jun-21,Senior/Pensioner,T6 replacement buses,2191
Jun-21,Adult,T7 Olympic Park Line,51312
Jun-21,CTP,T7 Olympic Park Line,19203
Jun-21,Child/Youth,T7 Olympic Park Line,2688
Jun-21,Concession,T7 Olympic Park Line,4321
Jun-21,Day Pass without SAF,T7 Olympic Park Line,2
Jun-21,Employee,T7 Olympic Park Line,746
Jun-21,Free Travel,T7 Olympic Park Line,38
Jun-21,School Student,T7 Olympic Park Line,2387
Jun-21,Senior/Pensioner,T7 Olympic Park Line,7618
Jun-21,Sgl Trip Rail Adult,T7 Olympic Park Line,200
Jun-21,Sgl Trip Rail Child/Youth,T7 Olympic Park Line,143
Jun-21,Adult,T8 Airport & South Line,999705
Jun-21,CTP,T8 Airport & South Line,446532
Jun-21,Child/Youth,T8 Airport & South Line,38409
Jun-21,Concession,T8 Airport & South Line,93683
Jun-21,Day Pass Child/Youth w/o SAF,T8 Airport & South Line,2
Jun-21,Day Pass without SAF,T8 Airport & South Line,40
Jun-21,Employee,T8 Airport & South Line,25950
Jun-21,Free Travel,T8 Airport & South Line,2077
Jun-21,School Student,T8 Airport & South Line,68097
Jun-21,Senior/Pensioner,T8 Airport & South Line,152221
Jun-21,Sgl Trip Rail Adult,T8 Airport & South Line,15991
Jun-21,Sgl Trip Rail Child/Youth,T8 Airport & South Line,4614
Jun-21,Adult,T9 Northern Line,618143
Jun-21,CTP,T9 Northern Line,223634
Jun-21,Child/Youth,T9 Northern Line,29667
Jun-21,Concession,T9 Northern Line,72774
Jun-21,Day Pass without SAF,T9 Northern Line,3
Jun-21,Employee,T9 Northern Line,7524
Jun-21,Free Travel,T9 Northern Line,713
Jun-21,School Student,T9 Northern Line,60247
Jun-21,Senior/Pensioner,T9 Northern Line,112473
Jun-21,Sgl Trip Rail Adult,T9 Northern Line,927
Jun-21,Sgl Trip Rail Child/Youth,T9 Northern Line,634
Jul-21,Adult,Blue Mountains Line,73486
Jul-21,CTP,Blue Mountains Line,20836
Jul-21,Child/Youth,Blue Mountains Line,1721
Jul-21,Concession,Blue Mountains Line,3274
Jul-21,Day Pass without SAF,Blue Mountains Line,62
Jul-21,Employee,Blue Mountains Line,3161
Jul-21,Free Travel,Blue Mountains Line,98
Jul-21,School Student,Blue Mountains Line,146
Jul-21,Senior/Pensioner,Blue Mountains Line,16452
Jul-21,Sgl Trip Rail Adult,Blue Mountains Line,179
Jul-21,Sgl Trip Rail Child/Youth,Blue Mountains Line,272
Jul-21,Adult,Central Coast & Newcastle Line,115111
Jul-21,CTP,Central Coast & Newcastle Line,35806
Jul-21,Child/Youth,Central Coast & Newcastle Line,4219
Jul-21,Concession,Central Coast & Newcastle Line,6683
Jul-21,Day Pass without SAF,Central Coast & Newcastle Line,54
Jul-21,Employee,Central Coast & Newcastle Line,5682
Jul-21,Free Travel,Central Coast & Newcastle Line,401
Jul-21,School Student,Central Coast & Newcastle Line,2982
Jul-21,Senior/Pensioner,Central Coast & Newcastle Line,25905
Jul-21,Sgl Trip Rail Adult,Central Coast & Newcastle Line,871
Jul-21,Sgl Trip Rail Child/Youth,Central Coast & Newcastle Line,475
Jul-21,Adult,Hunter Line,13904
Jul-21,CTP,Hunter Line,9758
Jul-21,Child/Youth,Hunter Line,2679
Jul-21,Concession,Hunter Line,2510
Jul-21,Day Pass without SAF,Hunter Line,39
Jul-21,Employee,Hunter Line,223
Jul-21,Free Travel,Hunter Line,251
Jul-21,School Student,Hunter Line,3026
Jul-21,Senior/Pensioner,Hunter Line,8516
Jul-21,Sgl Trip Rail Adult,Hunter Line,120
Jul-21,Sgl Trip Rail Child/Youth,Hunter Line,135
Jul-21,Adult,South Coast Line,59002
Jul-21,CTP,South Coast Line,22618
Jul-21,Child/Youth,South Coast Line,2682
Jul-21,Concession,South Coast Line,3290
Jul-21,Day Pass without SAF,South Coast Line,24
Jul-21,Employee,South Coast Line,1383
Jul-21,Free Travel,South Coast Line,89
Jul-21,School Student,South Coast Line,436
Jul-21,Senior/Pensioner,South Coast Line,13612
Jul-21,Sgl Trip Rail Adult,South Coast Line,203
Jul-21,Sgl Trip Rail Child/Youth,South Coast Line,106
Jul-21,Adult,Southern Highlands Line,6769
Jul-21,CTP,Southern Highlands Line,2450
Jul-21,Child/Youth,Southern Highlands Line,576
Jul-21,Concession,Southern Highlands Line,328
Jul-21,Day Pass without SAF,Southern Highlands Line,1
Jul-21,Employee,Southern Highlands Line,128
Jul-21,Free Travel,Southern Highlands Line,16
Jul-21,School Student,Southern Highlands Line,270
Jul-21,Senior/Pensioner,Southern Highlands Line,2090
Jul-21,Sgl Trip Rail Adult,Southern Highlands Line,14
Jul-21,Sgl Trip Rail Child/Youth,Southern Highlands Line,14
Jul-21,Adult,T1 North Shore Line,347290
Jul-21,CTP,T1 North Shore Line,116403
Jul-21,Child/Youth,T1 North Shore Line,8051
Jul-21,Concession,T1 North Shore Line,21898
Jul-21,Day Pass without SAF,T1 North Shore Line,2
Jul-21,Employee,T1 North Shore Line,10727
Jul-21,Free Travel,T1 North Shore Line,726
Jul-21,School Student,T1 North Shore Line,962
Jul-21,Senior/Pensioner,T1 North Shore Line,49618
Jul-21,Sgl Trip Rail Adult,T1 North Shore Line,724
Jul-21,Sgl Trip Rail Child/Youth,T1 North Shore Line,713
Jul-21,Adult,T1 Western Line,575452
Jul-21,CTP,T1 Western Line,168318
Jul-21,Child/Youth,T1 Western Line,10348
Jul-21,Concession,T1 Western Line,29952
Jul-21,Day Pass without SAF,T1 Western Line,141
Jul-21,Employee,T1 Western Line,18563
Jul-21,Free Travel,T1 Western Line,875
Jul-21,School Student,T1 Western Line,960
Jul-21,Senior/Pensioner,T1 Western Line,93185
Jul-21,Sgl Trip Rail Adult,T1 Western Line,2108
Jul-21,Sgl Trip Rail Child/Youth,T1 Western Line,1984
Jul-21,Adult,T2 Inner West Line,208118
Jul-21,CTP,T2 Inner West Line,68810
